performer_id,degree
A_43503,203
A_69107,203
A_60650,203
A_64253,203
A_57034,203
A_68003,203
A_113285,203
A_76433,203
A_35128,203
A_16463,203
A_44931,203
A_119067,202
A_34581,202
A_39251,202
A_95782,202
A_440614,202
A_51625,202
A_69017,202
A_32454,202
A_98391,202
A_55464,202
A_106188,202
A_49321,202
A_80904,202
A_116083,202
A_62625,202
A_421473,202
A_111134,202
A_57506,202
A_45507,202
A_90546,202
A_52074,202
A_99120,202
A_53578,202
A_66778,202
A_37778,202
A_110926,202
A_116583,202
A_35131,202
A_115677,202
A_88807,201
A_48747,201
A_113469,201
A_56628,201
A_6238,201
A_81414,201
A_395839,201
A_421109,201
A_111435,201
A_114268,201
A_460805,201
A_53964,201
A_32577,201
A_68018,201
A_460824,201
A_52308,201
A_99513,201
A_113944,201
A_71749,201
A_80920,201
A_95577,201
A_48864,201
A_460791,201
A_421736,201
A_39772,200
A_443059,200
A_386318,200
A_36860,200
A_96055,200
A_15578,200
A_58770,200
A_65548,200
A_65095,200
A_94773,200
A_397558,200
A_386323,200
A_45335,200
A_58525,200
A_81293,200
A_42298,200
A_90259,200
A_42450,200
A_49300,200
A_44010,199
A_97808,199
A_69006,199
A_41408,199
A_90602,199
A_68213,199
A_50039,199
A_30911,199
A_96901,199
A_425992,199
A_66836,199
A_68284,199
A_113950,199
A_93320,199
A_14342,199
A_60456,199
A_384255,199
A_60521,199
A_14528,199
A_105144,199
A_113806,199
A_461120,199
A_52642,198
A_68473,198
A_118306,198
A_425206,198
A_62066,198
A_91041,198
A_67172,198
A_424710,198
A_39573,198
A_41010,198
A_31845,198
A_56606,198
A_60170,198
A_112654,198
A_419147,198
A_59763,198
A_43080,198
A_66728,198
A_67897,198
A_40449,198
A_41849,198
A_102122,198
A_34304,198
A_74849,198
A_96824,198
A_63819,198
A_49981,198
A_81395,198
A_61646,197
A_32829,197
A_52259,197
A_42552,197
A_58561,197
A_443057,197
A_43455,197
A_421458,197
A_31140,197
A_57780,197
A_74921,197
A_99830,197
A_49375,197
A_95007,197
A_425204,197
A_66963,197
A_64926,197
A_29373,197
A_71746,197
A_113127,197
A_105188,197
A_90178,197
A_41138,197
A_113376,197
A_59761,197
A_60429,196
A_378232,196
A_65146,196
A_74687,196
A_57941,196
A_83170,196
A_68959,196
A_88301,196
A_35968,196
A_422088,196
A_63403,196
A_58400,196
A_393537,196
A_45217,196
A_29441,196
A_422084,196
A_66814,196
A_30372,196
A_116064,196
A_385427,196
A_56336,196
A_63737,196
A_67889,196
A_22221,196
A_40443,196
A_67762,196
A_61193,196
A_68662,196
A_35946,196
A_453884,196
A_109025,196
A_52370,196
A_42034,196
A_99331,195
A_42038,195
A_51323,195
A_47576,195
A_89419,195
A_88941,195
A_58163,195
A_36927,195
A_58047,195
A_47633,195
A_94687,195
A_393544,195
A_114425,195
A_48334,195
A_67049,195
A_75025,195
A_95656,195
A_78105,195
A_86797,195
A_30397,195
A_441964,195
A_30255,195
A_31667,195
A_40890,195
A_97611,195
A_60615,195
A_112208,195
A_116637,194
A_54276,194
A_105730,194
A_397537,194
A_31569,194
A_111229,194
A_84423,194
A_42600,194
A_57946,194
A_34903,194
A_16105,194
A_53077,194
A_69127,194
A_54819,194
A_29417,194
A_95957,194
A_38432,194
A_62358,194
A_63300,194
A_67207,194
A_106867,194
A_94222,194
A_67986,194
A_57916,193
A_97786,193
A_97807,193
A_110971,193
A_97809,193
A_67688,193
A_59523,193
A_6572,193
A_96594,193
A_32484,193
A_96801,193
A_29108,193
A_425984,193
A_33419,193
A_81273,193
A_43658,193
A_99517,193
A_78559,193
A_421465,193
A_79187,193
A_446162,193
A_421492,193
A_113396,193
A_56570,193
A_115933,193
A_15676,193
A_64914,193
A_413319,192
A_382839,192
A_71680,192
A_105950,192
A_60444,192
A_50002,192
A_114344,192
A_115046,192
A_37274,192
A_22555,192
A_115915,192
A_33664,192
A_86555,192
A_98610,192
A_47668,192
A_95674,192
A_80709,192
A_23475,192
A_93909,192
A_71495,192
A_98393,192
A_115594,192
A_81458,192
A_64639,192
A_53524,192
A_81534,192
A_114153,191
A_67666,191
A_73575,191
A_114157,191
A_114108,191
A_101185,191
A_48457,191
A_114112,191
A_114098,191
A_56464,191
A_378213,191
A_114095,191
A_114129,191
A_114126,191
A_114097,191
A_106798,191
A_114138,191
A_114142,191
A_114134,191
A_114116,191
A_114083,191
A_114152,191
A_114104,191
A_114123,191
A_114092,191
A_114127,191
A_114132,191
A_114136,191
A_114159,191
A_114084,191
A_114137,191
A_114147,191
A_114086,191
A_114100,191
A_114131,191
A_114162,191
A_114085,191
A_81149,191
A_114148,191
A_503618,191
A_57711,191
A_114145,191
A_114146,191
A_114125,191
A_114139,191
A_114103,191
A_55801,191
A_114106,191
A_114101,191
A_114114,191
A_114090,191
A_114155,191
A_114160,191
A_421560,191
A_31722,191
A_114154,191
A_114120,191
A_114151,191
A_115103,191
A_69683,191
A_114156,191
A_114109,191
A_35680,191
A_114107,191
A_114158,191
A_114099,191
A_86176,191
A_114150,191
A_114087,191
A_114161,191
A_43906,191
A_114089,191
A_114117,191
A_114096,191
A_62168,191
A_114091,191
A_114110,191
A_114130,191
A_114121,191
A_114122,191
A_54926,191
A_55499,191
A_62643,191
A_33906,191
A_114115,191
A_55812,191
A_114111,191
A_114128,191
A_51780,191
A_99411,190
A_34221,190
A_442662,190
A_42280,190
A_116203,190
A_378132,190
A_96051,190
A_15732,190
A_65257,190
A_55291,190
A_63938,190
A_62707,190
A_55553,190
A_55853,190
A_61459,190
A_62057,190
A_52518,190
A_30677,190
A_35821,190
A_29740,190
A_64037,190
A_96587,190
A_67052,190
A_48125,190
A_381479,190
A_29910,190
A_52214,190
A_59348,189
A_67670,189
A_33523,189
A_31935,189
A_1476,189
A_66803,189
A_55055,189
A_58438,189
A_34664,189
A_14103,189
A_103877,189
A_35788,189
A_95114,189
A_115301,189
A_117329,189
A_117331,189
A_60499,189
A_68375,189
A_30759,189
A_34797,189
A_56416,189
A_6496,189
A_117370,189
A_1099,189
A_63789,189
A_375892,189
A_49237,189
A_62224,189
A_62090,189
A_450237,189
A_65927,189
A_115641,189
A_110920,189
A_51267,189
A_31219,189
A_117340,189
A_47879,188
A_98424,188
A_30876,188
A_99659,188
A_21833,188
A_113793,188
A_118509,188
A_78020,188
A_78520,188
A_69651,188
A_94128,188
A_16049,188
A_88654,188
A_51405,188
A_57150,188
A_117655,188
A_111029,188
A_68642,188
A_53150,188
A_33507,188
A_36291,188
A_440710,188
A_54052,188
A_34688,188
A_68070,187
A_29399,187
A_37866,187
A_54073,187
A_67813,187
A_60976,187
A_52205,187
A_48742,187
A_67281,187
A_85876,187
A_114613,187
A_35030,187
A_65007,187
A_113681,187
A_33324,187
A_36921,187
A_70203,187
A_72650,187
A_58089,187
A_88261,187
A_67653,187
A_56591,187
A_30337,187
A_55254,187
A_61442,187
A_58032,187
A_30098,187
A_14154,187
A_68943,186
A_56059,186
A_69830,186
A_60730,186
A_64579,186
A_31443,186
A_387016,186
A_378233,186
A_48328,186
A_375922,186
A_113665,186
A_76149,186
A_16489,186
A_69088,186
A_45737,186
A_5871,186
A_49456,186
A_38303,186
A_37450,186
A_60122,186
A_58601,186
A_38313,186
A_57653,186
A_71287,186
A_69108,186
A_78579,186
A_415905,186
A_32449,186
A_80511,186
A_33436,185
A_35851,185
A_30838,185
A_4950,185
A_425997,185
A_77202,185
A_68617,185
A_77162,185
A_55997,185
A_53126,185
A_67797,185
A_65217,185
A_29443,185
A_481502,185
A_92335,185
A_104049,185
A_55754,185
A_81643,185
A_116182,185
A_55179,185
A_64186,185
A_477982,185
A_30322,185
A_1463,185
A_39794,185
A_387002,185
A_61501,185
A_376344,185
A_55025,184
A_67408,184
A_6540,184
A_115097,184
A_44988,184
A_388368,184
A_69940,184
A_29801,184
A_66040,184
A_94237,184
A_33881,184
A_114703,184
A_111470,184
A_460771,184
A_67581,184
A_114045,184
A_68745,184
A_81498,184
A_113195,184
A_68351,184
A_95523,184
A_60450,184
A_105400,184
A_45065,184
A_44612,184
A_443065,184
A_390845,184
A_55301,184
A_43822,184
A_46189,184
A_50129,184
A_64079,184
A_42309,184
A_98090,183
A_23059,183
A_81070,183
A_40750,183
A_63924,183
A_114287,183
A_88405,183
A_77271,183
A_113387,183
A_57733,183
A_59151,183
A_4434,183
A_36335,183
A_475004,183
A_53957,183
A_47088,183
A_32433,183
A_387355,183
A_96356,183
A_94780,183
A_450215,183
A_39810,183
A_81427,183
A_36858,183
A_1059,183
A_114311,183
A_452345,183
A_66895,183
A_43601,183
A_442660,183
A_68933,183
A_31269,183
A_68876,183
A_452466,183
A_58209,183
A_59069,182
A_406112,182
A_58689,182
A_114181,182
A_63269,182
A_31988,182
A_68176,182
A_76884,182
A_68168,182
A_38150,182
A_95052,182
A_52069,182
A_425230,182
A_425225,182
A_47029,182
A_52417,182
A_57255,182
A_95567,182
A_60023,182
A_61223,182
A_56506,182
A_35483,182
A_30069,182
A_114424,182
A_66980,182
A_114053,182
A_98506,182
A_425212,182
A_77164,181
A_35018,181
A_41752,181
A_47129,181
A_71490,181
A_68327,181
A_4443,181
A_31470,181
A_113407,181
A_54135,181
A_81090,181
A_78608,181
A_53864,181
A_94956,181
A_67585,181
A_45817,181
A_67931,181
A_113829,181
A_113144,181
A_99804,181
A_397540,181
A_37777,181
A_65138,181
A_33491,181
A_100201,181
A_47775,180
A_61397,180
A_47098,180
A_15939,180
A_39293,180
A_84611,180
A_55659,180
A_460762,180
A_64208,180
A_45863,180
A_96251,180
A_460756,180
A_52670,180
A_55744,180
A_99797,180
A_45119,180
A_48516,180
A_64089,180
A_63699,180
A_32689,180
A_66017,180
A_79026,180
A_460766,180
A_67389,180
A_95920,180
A_62164,179
A_382086,179
A_62891,179
A_15504,179
A_99472,179
A_56738,179
A_60424,179
A_14450,179
A_413322,179
A_115935,179
A_425619,179
A_55427,179
A_495343,179
A_87852,179
A_64748,179
A_67366,179
A_116006,179
A_80931,179
A_76988,179
A_62259,179
A_97041,179
A_105620,179
A_15799,179
A_29479,179
A_40680,179
A_43116,179
A_53544,179
A_97230,179
A_68910,179
A_59823,179
A_113389,179
A_113275,178
A_88800,178
A_44815,178
A_67714,178
A_42145,178
A_37820,178
A_109013,178
A_42218,178
A_46075,178
A_115090,178
A_77060,178
A_106250,178
A_74520,178
A_113117,178
A_45533,178
A_382215,178
A_68926,178
A_77890,178
A_67101,178
A_113277,178
A_7302,178
A_99114,178
A_113305,178
A_48559,178
A_68551,178
A_53115,178
A_56174,178
A_113291,178
A_113292,178
A_65057,178
A_30160,178
A_5942,178
A_60025,178
A_40125,178
A_39539,178
A_71042,178
A_68123,178
A_56272,178
A_80712,178
A_15612,178
A_44194,178
A_22587,178
A_36037,178
A_61116,178
A_6780,178
A_78615,178
A_38260,178
A_8503,177
A_4923,177
A_40367,177
A_397001,177
A_38717,177
A_113708,177
A_117354,177
A_49317,177
A_14242,177
A_68614,177
A_57636,177
A_475014,177
A_43784,177
A_41008,177
A_9635,177
A_46056,177
A_34758,177
A_37444,177
A_36631,177
A_54389,177
A_30283,177
A_81517,177
A_15921,177
A_411504,177
A_65014,177
A_16231,177
A_43864,177
A_65925,177
A_422152,177
A_5200,177
A_78040,176
A_47285,176
A_426012,176
A_53073,176
A_57741,176
A_38675,176
A_48646,176
A_73541,176
A_56031,176
A_71895,176
A_82525,176
A_60395,176
A_460796,176
A_68185,176
A_88508,176
A_88335,176
A_88567,176
A_105361,176
A_59104,176
A_65100,176
A_114894,175
A_93464,175
A_105731,175
A_51660,175
A_47167,175
A_88587,175
A_73907,175
A_60251,175
A_60116,175
A_99453,175
A_38738,175
A_57097,175
A_115987,175
A_61184,175
A_57939,175
A_33316,175
A_60879,175
A_62802,175
A_425205,175
A_412101,175
A_440702,175
A_84286,175
A_46851,175
A_76110,175
A_97514,175
A_41445,174
A_52052,174
A_64210,174
A_36866,174
A_115971,174
A_40863,174
A_426002,174
A_67226,174
A_50449,174
A_56233,174
A_114718,174
A_99124,174
A_46771,174
A_51782,174
A_54962,174
A_94815,174
A_55157,174
A_107607,174
A_14323,174
A_50209,174
A_74137,174
A_425904,174
A_425214,174
A_38236,174
A_68950,174
A_43182,174
A_52125,174
A_64784,174
A_54901,174
A_81536,174
A_61355,174
A_54898,174
A_85398,174
A_460330,174
A_480139,174
A_42466,174
A_90625,174
A_81137,174
A_56986,173
A_58050,173
A_94186,173
A_70677,173
A_43917,173
A_31314,173
A_15439,173
A_60173,173
A_57785,173
A_81410,173
A_68009,173
A_65701,173
A_55921,173
A_55173,173
A_68771,173
A_52755,173
A_48372,173
A_64336,173
A_452489,173
A_33786,173
A_87184,173
A_64578,173
A_84321,173
A_32526,173
A_38087,173
A_100196,173
A_60432,173
A_35351,173
A_111052,173
A_103549,173
A_450210,172
A_115894,172
A_48996,172
A_61452,172
A_34847,172
A_80547,172
A_53934,172
A_35672,172
A_31941,172
A_450235,172
A_48916,172
A_381716,172
A_67093,172
A_77579,172
A_413313,172
A_77287,172
A_65609,172
A_99620,172
A_425240,172
A_421803,171
A_94007,171
A_64844,171
A_46753,171
A_41451,171
A_78021,171
A_113661,171
A_47081,171
A_68379,171
A_94264,171
A_45983,171
A_97292,171
A_68992,171
A_15103,171
A_57977,171
A_99812,171
A_90135,171
A_66923,171
A_113798,171
A_114438,171
A_35356,171
A_8465,171
A_68637,171
A_48965,171
A_38351,171
A_59846,171
A_35956,171
A_34644,171
A_421804,171
A_42126,171
A_98602,171
A_8363,171
A_56634,171
A_473622,171
A_59789,171
A_51583,171
A_33089,171
A_378011,171
A_57930,171
A_382189,170
A_39166,170
A_113467,170
A_45660,170
A_114722,170
A_67010,170
A_35921,170
A_85407,170
A_111549,170
A_81381,170
A_99514,170
A_99805,170
A_113095,170
A_95378,170
A_15049,170
A_63903,170
A_105172,170
A_39479,170
A_30524,170
A_59893,170
A_425609,170
A_98033,170
A_113549,170
A_71461,170
A_103536,170
A_90131,170
A_115835,170
A_101824,170
A_86184,170
A_66911,170
A_98394,169
A_93331,169
A_51940,169
A_16366,169
A_102893,169
A_39220,169
A_59259,169
A_425599,169
A_14254,169
A_76786,169
A_48889,169
A_51983,169
A_85362,169
A_62459,169
A_54414,169
A_44279,169
A_68413,169
A_68904,169
A_68595,169
A_31506,169
A_103682,169
A_112662,169
A_413320,169
A_68528,169
A_45948,169
A_66181,169
A_42324,169
A_113483,169
A_81120,169
A_52820,169
A_29788,169
A_33793,169
A_425615,169
A_111987,169
A_425602,169
A_382322,169
A_15334,169
A_33099,169
A_81845,169
A_87576,168
A_29260,168
A_118846,168
A_56289,168
A_50723,168
A_48989,168
A_105163,168
A_384281,168
A_52665,168
A_64757,168
A_118364,168
A_47477,168
A_113194,168
A_60900,168
A_42296,168
A_54367,168
A_60922,168
A_81583,168
A_16180,168
A_32304,168
A_95507,168
A_59205,168
A_51565,168
A_68421,168
A_53285,168
A_385388,168
A_66758,168
A_84753,168
A_398189,168
A_50722,168
A_5196,168
A_54763,168
A_111276,168
A_114281,168
A_77067,168
A_45980,167
A_69131,167
A_94048,167
A_99461,167
A_49661,167
A_116212,167
A_42923,167
A_88894,167
A_35830,167
A_378222,167
A_41292,167
A_378220,167
A_383658,167
A_98756,167
A_64763,167
A_426369,167
A_50472,167
A_72143,167
A_98690,167
A_387013,167
A_116352,167
A_387011,167
A_46777,167
A_63825,167
A_67383,167
A_71030,167
A_64249,167
A_450778,167
A_41619,167
A_94802,167
A_96718,167
A_81459,167
A_35453,167
A_41863,166
A_9602,166
A_32873,166
A_103941,166
A_12401,166
A_94502,166
A_5197,166
A_113124,166
A_77623,166
A_30433,166
A_97704,166
A_113115,166
A_92858,166
A_42979,166
A_66862,166
A_92361,166
A_67809,166
A_95023,166
A_81331,166
A_47785,166
A_47084,166
A_67044,166
A_52248,166
A_113395,166
A_54353,166
A_39717,166
A_13470,166
A_67254,166
A_92343,166
A_96603,166
A_78752,166
A_68153,166
A_446081,166
A_94816,166
A_51589,166
A_56593,166
A_89059,166
A_62657,166
A_99458,166
A_96431,166
A_393754,166
A_421494,166
A_110980,166
A_46032,165
A_59985,165
A_111492,165
A_114773,165
A_113600,165
A_113606,165
A_32690,165
A_36440,165
A_41233,165
A_57217,165
A_51720,165
A_65662,165
A_53217,165
A_43466,165
A_59675,165
A_55071,165
A_42974,165
A_378031,165
A_29730,165
A_115022,165
A_376354,165
A_63778,165
A_68565,165
A_393758,165
A_81305,165
A_34909,165
A_459199,165
A_59532,165
A_15989,165
A_79799,165
A_78036,165
A_34998,165
A_380321,165
A_450209,165
A_97612,165
A_6344,165
A_33545,165
A_65913,165
A_421507,165
A_443058,165
A_67822,165
A_421789,165
A_67975,165
A_117748,164
A_78025,164
A_105726,164
A_93139,164
A_39450,164
A_461089,164
A_111016,164
A_387019,164
A_14548,164
A_53327,164
A_65070,164
A_100319,164
A_106231,164
A_65480,164
A_66796,164
A_60721,164
A_51935,164
A_99629,164
A_100534,164
A_58365,164
A_99639,164
A_99614,164
A_65628,164
A_381550,164
A_37781,164
A_116981,164
A_99593,164
A_76874,164
A_46920,164
A_74727,164
A_59390,164
A_99592,164
A_30956,164
A_95080,164
A_63218,164
A_35426,164
A_58768,164
A_35003,164
A_67877,164
A_52869,164
A_100547,164
A_78701,164
A_100601,164
A_63996,164
A_99571,164
A_66927,164
A_71363,164
A_68517,164
A_86698,164
A_117752,164
A_114626,164
A_431400,164
A_421833,164
A_36447,164
A_40502,163
A_61587,163
A_479495,163
A_48945,163
A_105164,163
A_42584,163
A_105165,163
A_441958,163
A_79472,163
A_450232,163
A_33178,163
A_391652,163
A_74688,163
A_466430,163
A_47441,163
A_64232,163
A_433757,163
A_97683,163
A_105732,163
A_47279,163
A_425147,163
A_76944,163
A_479485,163
A_474239,163
A_98611,163
A_48484,163
A_466424,163
A_69011,163
A_393360,163
A_479482,163
A_479497,163
A_479484,163
A_92445,163
A_35477,163
A_466431,163
A_67109,163
A_425902,163
A_81093,163
A_452581,163
A_40591,163
A_54359,163
A_110963,163
A_105171,163
A_29609,163
A_107229,163
A_116184,163
A_442982,163
A_41861,163
A_441961,163
A_43170,163
A_32675,163
A_452477,162
A_115842,162
A_378009,162
A_113123,162
A_440618,162
A_69092,162
A_452479,162
A_61937,162
A_69102,162
A_94104,162
A_36228,162
A_33847,162
A_116149,162
A_446443,162
A_54655,162
A_43923,162
A_49903,162
A_69903,162
A_452488,162
A_49552,162
A_64778,162
A_69636,162
A_38163,162
A_35497,162
A_76935,162
A_92350,162
A_452484,162
A_69523,162
A_452487,162
A_38779,162
A_68036,162
A_76920,162
A_460849,162
A_48959,162
A_52793,162
A_64677,162
A_81531,162
A_96656,162
A_424709,162
A_60015,162
A_87746,162
A_115946,162
A_52781,162
A_99648,161
A_99621,161
A_113284,161
A_99628,161
A_100614,161
A_78622,161
A_100510,161
A_101968,161
A_15809,161
A_426033,161
A_92256,161
A_101970,161
A_100553,161
A_99581,161
A_65000,161
A_101963,161
A_100512,161
A_99594,161
A_101952,161
A_99616,161
A_100578,161
A_101965,161
A_56045,161
A_101957,161
A_100539,161
A_99611,161
A_100613,161
A_100542,161
A_101955,161
A_101975,161
A_99633,161
A_99590,161
A_100519,161
A_99569,161
A_99589,161
A_99615,161
A_47891,161
A_95068,161
A_58221,161
A_99598,161
A_473624,161
A_100552,161
A_101977,161
A_111057,161
A_99612,161
A_101945,161
A_99635,161
A_100517,161
A_64436,161
A_99570,161
A_101981,161
A_101961,161
A_99640,161
A_35272,161
A_86324,161
A_99586,161
A_99650,161
A_101962,161
A_99602,161
A_425620,161
A_115992,161
A_100624,161
A_99647,161
A_29839,161
A_99583,161
A_99596,161
A_101974,161
A_62655,161
A_100516,161
A_99643,161
A_101913,161
A_100610,161
A_100563,161
A_99649,161
A_99577,161
A_55035,161
A_40528,161
A_101986,161
A_55793,161
A_77763,161
A_48302,161
A_101978,161
A_101954,161
A_100600,161
A_100543,161
A_43198,161
A_101982,161
A_99623,161
A_101956,161
A_99646,161
A_100611,161
A_99630,161
A_101951,161
A_11169,161
A_382324,161
A_100527,161
A_100557,161
A_99609,161
A_101967,161
A_99524,161
A_101942,161
A_84334,161
A_99584,161
A_99576,161
A_100605,161
A_99651,161
A_99627,161
A_99613,161
A_100513,161
A_100522,161
A_112523,161
A_111232,161
A_99578,161
A_99607,161
A_40542,161
A_100608,161
A_101987,161
A_7159,161
A_101958,161
A_31135,161
A_45540,161
A_99591,161
A_100551,161
A_99618,161
A_99631,161
A_99439,161
A_101971,161
A_99588,161
A_99585,161
A_100625,161
A_67985,161
A_101984,161
A_99634,161
A_101947,161
A_99595,161
A_101969,161
A_100544,161
A_99653,161
A_101966,161
A_119134,161
A_100575,161
A_100621,161
A_101949,161
A_81286,161
A_100570,161
A_69949,161
A_99624,161
A_99622,161
A_99597,161
A_101972,161
A_99600,161
A_100590,161
A_99580,161
A_99642,161
A_101953,161
A_99625,161
A_99654,161
A_99617,161
A_101964,161
A_101950,161
A_100604,161
A_100515,161
A_100627,161
A_99632,161
A_101980,161
A_100548,161
A_97303,161
A_100612,161
A_101948,161
A_101973,161
A_99599,161
A_45735,161
A_425232,161
A_36634,160
A_94769,160
A_113121,160
A_39700,160
A_61011,160
A_33917,160
A_33780,160
A_68360,160
A_44811,160
A_113814,160
A_71957,160
A_48140,160
A_38694,160
A_461086,160
A_65194,160
A_102492,160
A_107312,160
A_56959,160
A_40330,160
A_37134,160
A_62768,160
A_65758,160
A_117338,160
A_95292,160
A_33590,160
A_103552,160
A_113400,160
A_47330,160
A_97897,160
A_53104,160
A_114342,160
A_379495,160
A_73374,160
A_40687,160
A_425106,160
A_44439,160
A_34896,160
A_55146,160
A_42756,160
A_15362,160
A_65691,160
A_35853,160
A_23228,160
A_34773,160
A_55762,160
A_99655,159
A_70823,159
A_32213,159
A_59687,159
A_45347,159
A_39628,159
A_114171,159
A_115092,159
A_67286,159
A_69015,159
A_110970,159
A_375520,159
A_54646,159
A_64498,159
A_95653,159
A_77630,159
A_45821,159
A_72695,159
A_112230,159
A_95120,159
A_434479,159
A_36837,159
A_60734,159
A_52356,159
A_61101,159
A_382207,159
A_43602,159
A_78106,159
A_40115,159
A_113412,159
A_449611,159
A_422257,159
A_15352,159
A_460461,159
A_42747,159
A_114531,159
A_81346,159
A_73453,159
A_16265,159
A_383936,159
A_63787,159
A_85858,158
A_60449,158
A_393933,158
A_450777,158
A_68746,158
A_74053,158
A_41733,158
A_32647,158
A_62579,158
A_413311,158
A_95003,158
A_116975,158
A_43090,158
A_52619,158
A_413308,158
A_383849,158
A_58935,158
A_80907,158
A_375918,158
A_393423,158
A_45465,158
A_55362,158
A_113805,158
A_441909,158
A_453452,158
A_421810,158
A_116772,158
A_68697,158
A_42500,158
A_54140,158
A_422161,158
A_116162,158
A_419623,158
A_66016,158
A_66757,158
A_51438,158
A_11038,158
A_117719,158
A_57136,158
A_421054,158
A_113844,158
A_36584,158
A_99086,158
A_422829,158
A_36947,158
A_45686,158
A_113494,158
A_95800,158
A_94414,158
A_30348,158
A_413321,158
A_421799,158
A_386327,158
A_32582,157
A_57181,157
A_65035,157
A_52384,157
A_43070,157
A_68326,157
A_47524,157
A_384276,157
A_98413,157
A_34757,157
A_35748,157
A_61912,157
A_73251,157
A_92325,157
A_30657,157
A_1506,157
A_95644,157
A_40213,157
A_47781,157
A_39205,157
A_385434,157
A_52749,157
A_78953,157
A_111059,157
A_51161,157
