source,target,weight,layout_weight
A_51782,A_115751,2,1.0986122886681098
A_51625,A_62625,2,1.0986122886681098
A_51625,A_42714,2,1.0986122886681098
A_51625,A_40842,2,1.0986122886681098
A_51625,A_99429,2,1.0986122886681098
A_51625,A_99425,2,1.0986122886681098
A_51625,A_99426,2,1.0986122886681098
A_51625,A_65560,2,1.0986122886681098
A_51625,A_56591,2,1.0986122886681098
A_51625,A_68200,2,1.0986122886681098
A_51625,A_44725,2,1.0986122886681098
A_51625,A_40293,2,1.0986122886681098
A_51625,A_99433,2,1.0986122886681098
A_51625,A_53402,2,1.0986122886681098
A_51625,A_99424,2,1.0986122886681098
A_55471,A_45068,2,1.0986122886681098
A_100637,A_100636,2,1.0986122886681098
A_63924,A_98078,2,1.0986122886681098
A_63924,A_112074,2,1.0986122886681098
A_63924,A_98081,2,1.0986122886681098
A_44385,A_68882,2,1.0986122886681098
A_44385,A_68775,2,1.0986122886681098
A_44385,A_48485,3,1.3862943611198906
A_44385,A_37344,3,1.3862943611198906
A_44385,A_62132,3,1.3862943611198906
A_44385,A_63883,2,1.0986122886681098
A_44385,A_68127,2,1.0986122886681098
A_44385,A_49015,2,1.0986122886681098
A_44385,A_68724,4,1.6094379124341003
A_44385,A_53914,2,1.0986122886681098
A_66803,A_67790,2,1.0986122886681098
A_66803,A_40064,2,1.0986122886681098
A_66803,A_45760,2,1.0986122886681098
A_66803,A_64919,3,1.3862943611198906
A_66803,A_30971,2,1.0986122886681098
A_66803,A_61761,2,1.0986122886681098
A_66803,A_29571,2,1.0986122886681098
A_66803,A_65873,2,1.0986122886681098
A_66803,A_37394,2,1.0986122886681098
A_93167,A_90625,2,1.0986122886681098
A_93167,A_25311,2,1.0986122886681098
A_93167,A_68039,2,1.0986122886681098
A_93167,A_90602,2,1.0986122886681098
A_53067,A_68193,2,1.0986122886681098
A_53067,A_382991,2,1.0986122886681098
A_53067,A_45050,2,1.0986122886681098
A_53067,A_382984,2,1.0986122886681098
A_53067,A_382837,2,1.0986122886681098
A_53067,A_41614,2,1.0986122886681098
A_53067,A_96794,2,1.0986122886681098
A_53067,A_502013,2,1.0986122886681098
A_53067,A_92287,2,1.0986122886681098
A_53067,A_41138,2,1.0986122886681098
A_53067,A_378216,2,1.0986122886681098
A_53067,A_53589,2,1.0986122886681098
A_53067,A_32095,2,1.0986122886681098
A_53067,A_49094,2,1.0986122886681098
A_53067,A_378132,2,1.0986122886681098
A_53067,A_111162,2,1.0986122886681098
A_53067,A_97784,2,1.0986122886681098
A_53067,A_382836,2,1.0986122886681098
A_53067,A_382988,2,1.0986122886681098
A_53067,A_115253,2,1.0986122886681098
A_53067,A_378212,2,1.0986122886681098
A_53067,A_92496,2,1.0986122886681098
A_53067,A_54098,2,1.0986122886681098
A_450778,A_116352,2,1.0986122886681098
A_68195,A_68659,2,1.0986122886681098
A_33815,A_29571,2,1.0986122886681098
A_35700,A_105627,2,1.0986122886681098
A_101934,A_23297,2,1.0986122886681098
A_101934,A_42643,2,1.0986122886681098
A_101934,A_62356,2,1.0986122886681098
A_36941,A_78284,2,1.0986122886681098
A_36941,A_78292,2,1.0986122886681098
A_36941,A_78274,2,1.0986122886681098
A_36941,A_78267,2,1.0986122886681098
A_36941,A_46744,2,1.0986122886681098
A_36941,A_78291,2,1.0986122886681098
A_36941,A_78295,2,1.0986122886681098
A_36941,A_78297,2,1.0986122886681098
A_36941,A_78293,2,1.0986122886681098
A_36941,A_78266,2,1.0986122886681098
A_105149,A_53962,2,1.0986122886681098
A_473369,A_115677,2,1.0986122886681098
A_86880,A_70135,2,1.0986122886681098
A_86880,A_63158,2,1.0986122886681098
A_86880,A_72939,2,1.0986122886681098
A_86880,A_42398,2,1.0986122886681098
A_86880,A_67562,2,1.0986122886681098
A_86880,A_73541,2,1.0986122886681098
A_97806,A_43937,2,1.0986122886681098
A_97806,A_114698,2,1.0986122886681098
A_97806,A_97788,2,1.0986122886681098
A_97806,A_97812,2,1.0986122886681098
A_97806,A_45022,2,1.0986122886681098
A_97806,A_76660,2,1.0986122886681098
A_97806,A_97784,2,1.0986122886681098
A_37966,A_77228,2,1.0986122886681098
A_11925,A_43072,2,1.0986122886681098
A_11925,A_34854,2,1.0986122886681098
A_11925,A_89692,2,1.0986122886681098
A_11925,A_52338,2,1.0986122886681098
A_11925,A_96414,2,1.0986122886681098
A_11925,A_78090,2,1.0986122886681098
A_79670,A_16060,2,1.0986122886681098
A_81284,A_77764,2,1.0986122886681098
A_51834,A_67101,2,1.0986122886681098
A_56762,A_16525,2,1.0986122886681098
A_56762,A_39394,2,1.0986122886681098
A_56762,A_32043,2,1.0986122886681098
A_56762,A_44731,2,1.0986122886681098
A_56762,A_15642,3,1.3862943611198906
A_56762,A_15236,2,1.0986122886681098
A_473779,A_110926,2,1.0986122886681098
A_94058,A_94057,2,1.0986122886681098
A_94058,A_46091,2,1.0986122886681098
A_94058,A_7209,2,1.0986122886681098
A_94058,A_35438,2,1.0986122886681098
A_94058,A_85063,2,1.0986122886681098
A_94058,A_6934,2,1.0986122886681098
A_32178,A_36421,2,1.0986122886681098
A_32178,A_35006,2,1.0986122886681098
A_32178,A_32179,2,1.0986122886681098
A_44989,A_57482,2,1.0986122886681098
A_44989,A_37481,2,1.0986122886681098
A_44989,A_21398,2,1.0986122886681098
A_4556,A_58166,2,1.0986122886681098
A_4556,A_64196,3,1.3862943611198906
A_4556,A_34499,2,1.0986122886681098
A_4556,A_43707,3,1.3862943611198906
A_4556,A_29844,3,1.3862943611198906
A_94299,A_35842,2,1.0986122886681098
A_108132,A_51377,2,1.0986122886681098
A_108132,A_74315,2,1.0986122886681098
A_494010,A_4430,2,1.0986122886681098
A_104128,A_104131,2,1.0986122886681098
A_104128,A_104122,2,1.0986122886681098
A_49563,A_42694,2,1.0986122886681098
A_49563,A_30323,2,1.0986122886681098
A_46746,A_8955,2,1.0986122886681098
A_46746,A_63131,2,1.0986122886681098
A_46746,A_49568,2,1.0986122886681098
A_46746,A_56633,2,1.0986122886681098
A_46746,A_63321,2,1.0986122886681098
A_46746,A_48424,3,1.3862943611198906
A_46746,A_69011,2,1.0986122886681098
A_46746,A_61698,2,1.0986122886681098
A_85394,A_68530,2,1.0986122886681098
A_85394,A_88235,2,1.0986122886681098
A_477978,A_102922,2,1.0986122886681098
A_477978,A_477976,2,1.0986122886681098
A_477978,A_477994,2,1.0986122886681098
A_477978,A_477972,2,1.0986122886681098
A_477978,A_477982,3,1.3862943611198906
A_477978,A_478027,2,1.0986122886681098
A_477978,A_81394,2,1.0986122886681098
A_477978,A_477975,2,1.0986122886681098
A_99592,A_37729,2,1.0986122886681098
A_99592,A_100547,2,1.0986122886681098
A_99592,A_100601,2,1.0986122886681098
A_99592,A_99614,2,1.0986122886681098
A_99592,A_58768,2,1.0986122886681098
A_481448,A_469615,2,1.0986122886681098
A_481448,A_29840,2,1.0986122886681098
A_59613,A_33324,2,1.0986122886681098
A_59613,A_98090,2,1.0986122886681098
A_59613,A_5200,2,1.0986122886681098
A_93780,A_14219,2,1.0986122886681098
A_93780,A_81271,2,1.0986122886681098
A_54833,A_44304,2,1.0986122886681098
A_54833,A_68888,2,1.0986122886681098
A_473624,A_479529,2,1.0986122886681098
A_473624,A_56936,2,1.0986122886681098
A_473624,A_94230,3,1.3862943611198906
A_473624,A_473622,2,1.0986122886681098
A_473624,A_102473,3,1.3862943611198906
A_473624,A_466429,2,1.0986122886681098
A_473624,A_479961,2,1.0986122886681098
A_473624,A_470801,2,1.0986122886681098
A_473624,A_473623,3,1.3862943611198906
A_473624,A_479962,2,1.0986122886681098
A_473624,A_94237,2,1.0986122886681098
A_473624,A_470797,2,1.0986122886681098
A_473624,A_105730,2,1.0986122886681098
A_473624,A_34758,2,1.0986122886681098
A_52830,A_99124,2,1.0986122886681098
A_52830,A_32454,2,1.0986122886681098
A_52830,A_96603,2,1.0986122886681098
A_52830,A_113870,2,1.0986122886681098
A_52830,A_47083,2,1.0986122886681098
A_52830,A_113871,2,1.0986122886681098
A_52830,A_95418,2,1.0986122886681098
A_52830,A_60499,2,1.0986122886681098
A_52830,A_101824,2,1.0986122886681098
A_52830,A_113708,2,1.0986122886681098
A_52830,A_63079,2,1.0986122886681098
A_52830,A_47479,2,1.0986122886681098
A_52830,A_90625,2,1.0986122886681098
A_52830,A_112508,2,1.0986122886681098
A_471124,A_472383,2,1.0986122886681098
A_471124,A_377826,2,1.0986122886681098
A_471124,A_472336,4,1.6094379124341003
A_471124,A_49666,2,1.0986122886681098
A_40059,A_112007,2,1.0986122886681098
A_40059,A_68613,2,1.0986122886681098
A_40059,A_62149,2,1.0986122886681098
A_40059,A_67578,2,1.0986122886681098
A_40059,A_30677,2,1.0986122886681098
A_40059,A_61116,2,1.0986122886681098
A_15839,A_88298,2,1.0986122886681098
A_15839,A_15762,3,1.3862943611198906
A_15839,A_88312,2,1.0986122886681098
A_15839,A_91597,2,1.0986122886681098
A_15839,A_68184,2,1.0986122886681098
A_15839,A_66920,2,1.0986122886681098
A_15839,A_84897,2,1.0986122886681098
A_15839,A_68735,3,1.3862943611198906
A_15839,A_53458,2,1.0986122886681098
A_15839,A_491317,2,1.0986122886681098
A_15839,A_88301,2,1.0986122886681098
A_15839,A_45720,3,1.3862943611198906
A_15839,A_87036,3,1.3862943611198906
A_103127,A_41903,2,1.0986122886681098
A_103127,A_92402,2,1.0986122886681098
A_103127,A_411497,2,1.0986122886681098
A_103127,A_440610,2,1.0986122886681098
A_31033,A_48608,2,1.0986122886681098
A_31033,A_90858,2,1.0986122886681098
A_31033,A_90178,2,1.0986122886681098
A_21328,A_47270,2,1.0986122886681098
A_68872,A_67438,2,1.0986122886681098
A_68872,A_65436,2,1.0986122886681098
A_113407,A_115915,2,1.0986122886681098
A_113407,A_113377,2,1.0986122886681098
A_113407,A_55699,2,1.0986122886681098
A_113407,A_113412,2,1.0986122886681098
A_113407,A_23419,2,1.0986122886681098
A_65609,A_56911,2,1.0986122886681098
A_480139,A_466428,2,1.0986122886681098
A_480139,A_479529,2,1.0986122886681098
A_480139,A_56936,2,1.0986122886681098
A_480139,A_480141,2,1.0986122886681098
A_480139,A_94230,3,1.3862943611198906
A_480139,A_102473,3,1.3862943611198906
A_480139,A_470801,2,1.0986122886681098
A_480139,A_100282,2,1.0986122886681098
A_480139,A_470800,2,1.0986122886681098
A_480139,A_94222,3,1.3862943611198906
A_480139,A_470797,2,1.0986122886681098
A_480139,A_105730,2,1.0986122886681098
A_6644,A_66955,3,1.3862943611198906
A_6644,A_34499,6,1.9459101490553132
A_6644,A_34211,2,1.0986122886681098
A_6644,A_60799,3,1.3862943611198906
A_6644,A_23489,2,1.0986122886681098
A_6644,A_67435,3,1.3862943611198906
A_6644,A_406446,2,1.0986122886681098
A_6644,A_48164,2,1.0986122886681098
A_6644,A_32975,2,1.0986122886681098
A_6644,A_68113,2,1.0986122886681098
A_6644,A_51653,5,1.791759469228055
A_6644,A_29115,2,1.0986122886681098
A_6644,A_57005,4,1.6094379124341003
A_81933,A_114869,2,1.0986122886681098
A_81933,A_101469,3,1.3862943611198906
A_81933,A_90133,2,1.0986122886681098
A_81933,A_75718,2,1.0986122886681098
A_81933,A_30825,2,1.0986122886681098
A_81933,A_74267,2,1.0986122886681098
A_81933,A_76433,2,1.0986122886681098
A_81933,A_114894,2,1.0986122886681098
A_81933,A_114861,2,1.0986122886681098
A_81933,A_104052,2,1.0986122886681098
A_81933,A_42038,2,1.0986122886681098
A_81933,A_70151,2,1.0986122886681098
A_81933,A_114863,2,1.0986122886681098
A_81933,A_114901,2,1.0986122886681098
A_89710,A_88198,2,1.0986122886681098
A_89710,A_72236,2,1.0986122886681098
A_89710,A_86770,2,1.0986122886681098
A_89710,A_96821,2,1.0986122886681098
A_89710,A_77578,2,1.0986122886681098
A_89710,A_77179,2,1.0986122886681098
A_89710,A_81346,2,1.0986122886681098
A_89710,A_14742,2,1.0986122886681098
A_89710,A_78953,2,1.0986122886681098
A_89710,A_80991,2,1.0986122886681098
A_55173,A_57020,2,1.0986122886681098
A_55173,A_32254,2,1.0986122886681098
A_55173,A_42038,3,1.3862943611198906
A_55173,A_90131,2,1.0986122886681098
A_63778,A_51377,2,1.0986122886681098
A_63778,A_63819,3,1.3862943611198906
A_63778,A_44269,2,1.0986122886681098
A_63778,A_16305,2,1.0986122886681098
A_63778,A_79888,2,1.0986122886681098
A_63778,A_84432,2,1.0986122886681098
A_63778,A_66920,3,1.3862943611198906
A_63778,A_51946,2,1.0986122886681098
A_63778,A_84434,2,1.0986122886681098
A_63778,A_84424,2,1.0986122886681098
A_63778,A_72321,2,1.0986122886681098
A_63778,A_84435,2,1.0986122886681098
A_100146,A_64196,2,1.0986122886681098
A_100146,A_33696,2,1.0986122886681098
A_100146,A_56070,2,1.0986122886681098
A_46905,A_481907,2,1.0986122886681098
A_46905,A_15767,2,1.0986122886681098
A_46905,A_81694,2,1.0986122886681098
A_46905,A_481858,2,1.0986122886681098
A_46905,A_7573,2,1.0986122886681098
A_46905,A_81699,2,1.0986122886681098
A_46905,A_92015,2,1.0986122886681098
A_46905,A_481906,2,1.0986122886681098
A_46905,A_459117,2,1.0986122886681098
A_46905,A_92003,2,1.0986122886681098
A_46905,A_490091,2,1.0986122886681098
A_46905,A_38451,2,1.0986122886681098
A_46905,A_91999,2,1.0986122886681098
A_46905,A_481843,2,1.0986122886681098
A_46905,A_92014,2,1.0986122886681098
A_46905,A_81674,2,1.0986122886681098
A_46905,A_92012,2,1.0986122886681098
A_46905,A_45943,2,1.0986122886681098
A_46905,A_29296,2,1.0986122886681098
A_46905,A_45751,2,1.0986122886681098
A_46905,A_15057,2,1.0986122886681098
A_113193,A_44229,2,1.0986122886681098
A_113193,A_98553,2,1.0986122886681098
A_113193,A_113212,2,1.0986122886681098
A_113193,A_40321,2,1.0986122886681098
A_113193,A_97103,2,1.0986122886681098
A_113193,A_61534,2,1.0986122886681098
A_113193,A_113147,2,1.0986122886681098
A_113193,A_113149,2,1.0986122886681098
A_113193,A_43503,2,1.0986122886681098
A_113193,A_52309,2,1.0986122886681098
A_113193,A_41451,2,1.0986122886681098
A_113193,A_113194,2,1.0986122886681098
A_113193,A_60371,2,1.0986122886681098
A_113193,A_113199,2,1.0986122886681098
A_47384,A_7380,2,1.0986122886681098
A_33837,A_67234,2,1.0986122886681098
A_16180,A_54870,2,1.0986122886681098
A_16180,A_68462,2,1.0986122886681098
A_16180,A_36011,2,1.0986122886681098
A_16180,A_56779,2,1.0986122886681098
A_16180,A_78971,2,1.0986122886681098
A_16180,A_59427,2,1.0986122886681098
A_16180,A_39476,2,1.0986122886681098
A_16180,A_54948,3,1.3862943611198906
A_113682,A_384254,2,1.0986122886681098
A_116581,A_68614,2,1.0986122886681098
A_116581,A_30997,2,1.0986122886681098
A_116581,A_61905,2,1.0986122886681098
A_116581,A_116577,2,1.0986122886681098
A_116581,A_14396,2,1.0986122886681098
A_116581,A_63959,2,1.0986122886681098
A_116581,A_52309,2,1.0986122886681098
A_43006,A_66924,2,1.0986122886681098
A_43006,A_39701,2,1.0986122886681098
A_43006,A_23489,2,1.0986122886681098
A_43006,A_58020,2,1.0986122886681098
A_43006,A_66890,2,1.0986122886681098
A_59777,A_68598,2,1.0986122886681098
A_59777,A_62579,2,1.0986122886681098
A_59777,A_8465,2,1.0986122886681098
A_47606,A_65066,2,1.0986122886681098
A_85892,A_481502,2,1.0986122886681098
A_68787,A_68475,3,1.3862943611198906
A_68787,A_102702,2,1.0986122886681098
A_68787,A_5121,2,1.0986122886681098
A_68787,A_16528,2,1.0986122886681098
A_68787,A_34644,2,1.0986122886681098
A_68787,A_66980,2,1.0986122886681098
A_68787,A_65024,2,1.0986122886681098
A_68787,A_47270,2,1.0986122886681098
A_68787,A_78798,2,1.0986122886681098
A_68787,A_62104,2,1.0986122886681098
A_68787,A_43143,2,1.0986122886681098
A_68787,A_81600,2,1.0986122886681098
A_68787,A_62550,2,1.0986122886681098
A_113298,A_393871,2,1.0986122886681098
A_113298,A_100190,2,1.0986122886681098
A_113298,A_92403,2,1.0986122886681098
A_513002,A_485827,2,1.0986122886681098
A_513002,A_515792,2,1.0986122886681098
A_116082,A_116149,3,1.3862943611198906
A_116082,A_32286,3,1.3862943611198906
A_116082,A_58935,3,1.3862943611198906
A_116082,A_116139,4,1.6094379124341003
A_116082,A_116138,4,1.6094379124341003
A_116082,A_116144,3,1.3862943611198906
A_116082,A_116100,3,1.3862943611198906
A_116082,A_116091,3,1.3862943611198906
A_116082,A_43602,4,1.6094379124341003
A_116082,A_422286,3,1.3862943611198906
A_116082,A_116086,4,1.6094379124341003
A_116082,A_116084,4,1.6094379124341003
A_116082,A_43154,4,1.6094379124341003
A_116082,A_68270,4,1.6094379124341003
A_116082,A_31313,4,1.6094379124341003
A_116082,A_62745,2,1.0986122886681098
A_116082,A_61912,3,1.3862943611198906
A_116082,A_116089,3,1.3862943611198906
A_116082,A_116106,4,1.6094379124341003
A_116082,A_59721,3,1.3862943611198906
A_116082,A_116145,3,1.3862943611198906
A_116082,A_474899,2,1.0986122886681098
A_116082,A_34896,2,1.0986122886681098
A_116082,A_116085,3,1.3862943611198906
A_116082,A_29558,2,1.0986122886681098
A_116082,A_116087,2,1.0986122886681098
A_116082,A_116146,4,1.6094379124341003
A_116082,A_116140,4,1.6094379124341003
A_116082,A_50436,3,1.3862943611198906
A_116082,A_116079,4,1.6094379124341003
A_116082,A_62325,3,1.3862943611198906
A_116082,A_116097,3,1.3862943611198906
A_116082,A_116096,3,1.3862943611198906
A_116082,A_56408,3,1.3862943611198906
A_101437,A_481288,3,1.3862943611198906
A_101437,A_81498,2,1.0986122886681098
A_101437,A_81383,2,1.0986122886681098
A_101437,A_96883,2,1.0986122886681098
A_453411,A_70909,3,1.3862943611198906
A_453411,A_103151,3,1.3862943611198906
A_453411,A_453443,3,1.3862943611198906
A_453411,A_67143,3,1.3862943611198906
A_453411,A_453438,3,1.3862943611198906
A_453411,A_70688,2,1.0986122886681098
A_453411,A_422239,2,1.0986122886681098
A_453411,A_453408,3,1.3862943611198906
A_453411,A_68447,3,1.3862943611198906
A_453411,A_87546,3,1.3862943611198906
A_453411,A_453439,3,1.3862943611198906
A_453411,A_46241,2,1.0986122886681098
A_453411,A_75608,3,1.3862943611198906
A_453411,A_76196,3,1.3862943611198906
A_453411,A_69497,2,1.0986122886681098
A_453411,A_391915,3,1.3862943611198906
A_453411,A_71660,3,1.3862943611198906
A_58389,A_68095,2,1.0986122886681098
A_58389,A_14301,3,1.3862943611198906
A_58389,A_12303,2,1.0986122886681098
A_88558,A_55785,2,1.0986122886681098
A_70573,A_91792,3,1.3862943611198906
A_70573,A_73277,3,1.3862943611198906
A_70573,A_85773,3,1.3862943611198906
A_70573,A_96730,3,1.3862943611198906
A_70573,A_59328,8,2.1972245773362196
A_70573,A_13379,6,1.9459101490553132
A_70573,A_85774,6,1.9459101490553132
A_70573,A_72631,2,1.0986122886681098
A_70573,A_61508,4,1.6094379124341003
A_70573,A_96729,3,1.3862943611198906
A_62530,A_87864,2,1.0986122886681098
A_88312,A_88296,2,1.0986122886681098
A_88312,A_88298,8,2.1972245773362196
A_88312,A_93484,2,1.0986122886681098
A_88312,A_74576,4,1.6094379124341003
A_88312,A_72833,2,1.0986122886681098
A_88312,A_91597,3,1.3862943611198906
A_88312,A_96824,2,1.0986122886681098
A_88312,A_16305,6,1.9459101490553132
A_88312,A_69523,2,1.0986122886681098
A_88312,A_67860,4,1.6094379124341003
A_88312,A_68184,4,1.6094379124341003
A_88312,A_66920,5,1.791759469228055
A_88312,A_30322,3,1.3862943611198906
A_88312,A_47561,3,1.3862943611198906
A_88312,A_93640,2,1.0986122886681098
A_88312,A_73424,2,1.0986122886681098
A_88312,A_53458,5,1.791759469228055
A_88312,A_47285,2,1.0986122886681098
A_88312,A_38641,4,1.6094379124341003
A_88312,A_491317,3,1.3862943611198906
A_88312,A_88301,7,2.0794415416798357
A_88312,A_71234,3,1.3862943611198906
A_88312,A_33017,2,1.0986122886681098
A_67790,A_34072,2,1.0986122886681098
A_67790,A_62481,2,1.0986122886681098
A_67790,A_57955,2,1.0986122886681098
A_98078,A_98070,2,1.0986122886681098
A_98078,A_98052,2,1.0986122886681098
A_98078,A_98081,2,1.0986122886681098
A_113377,A_413311,2,1.0986122886681098
A_113377,A_112134,2,1.0986122886681098
A_113377,A_114343,2,1.0986122886681098
A_113377,A_383839,2,1.0986122886681098
A_113377,A_113412,2,1.0986122886681098
A_113377,A_67543,2,1.0986122886681098
A_113377,A_413321,2,1.0986122886681098
A_488214,A_488234,2,1.0986122886681098
A_488214,A_488261,2,1.0986122886681098
A_488214,A_488258,2,1.0986122886681098
A_488214,A_488244,2,1.0986122886681098
A_488214,A_488249,2,1.0986122886681098
A_488214,A_488235,2,1.0986122886681098
A_488214,A_488245,2,1.0986122886681098
A_488214,A_488238,2,1.0986122886681098
A_488214,A_488233,2,1.0986122886681098
A_488214,A_488246,2,1.0986122886681098
A_488214,A_488260,2,1.0986122886681098
A_488214,A_488251,2,1.0986122886681098
A_488214,A_488242,2,1.0986122886681098
A_488214,A_488239,2,1.0986122886681098
A_488214,A_488248,2,1.0986122886681098
A_78575,A_115063,2,1.0986122886681098
A_89075,A_89061,2,1.0986122886681098
A_113201,A_97103,2,1.0986122886681098
A_113201,A_33922,2,1.0986122886681098
A_113201,A_113205,2,1.0986122886681098
A_113201,A_52309,2,1.0986122886681098
A_113201,A_113203,2,1.0986122886681098
A_113201,A_113195,2,1.0986122886681098
A_113201,A_113199,2,1.0986122886681098
A_81015,A_43589,2,1.0986122886681098
A_57180,A_29264,2,1.0986122886681098
A_57180,A_58561,2,1.0986122886681098
A_57180,A_33917,2,1.0986122886681098
A_29692,A_67059,3,1.3862943611198906
A_29692,A_68947,2,1.0986122886681098
A_29692,A_35863,2,1.0986122886681098
A_29692,A_33127,3,1.3862943611198906
A_29692,A_43707,2,1.0986122886681098
A_29692,A_56748,2,1.0986122886681098
A_29692,A_53242,3,1.3862943611198906
A_29692,A_6411,2,1.0986122886681098
A_29692,A_34695,2,1.0986122886681098
A_29692,A_37914,2,1.0986122886681098
A_29692,A_54334,3,1.3862943611198906
A_81208,A_78084,2,1.0986122886681098
A_81208,A_72236,2,1.0986122886681098
A_81208,A_81205,2,1.0986122886681098
A_45922,A_42291,2,1.0986122886681098
A_45922,A_43158,2,1.0986122886681098
A_45922,A_91966,2,1.0986122886681098
A_45922,A_30224,2,1.0986122886681098
A_45922,A_67713,2,1.0986122886681098
A_80563,A_87639,2,1.0986122886681098
A_58664,A_64928,2,1.0986122886681098
A_58664,A_32217,2,1.0986122886681098
A_58664,A_111162,2,1.0986122886681098
A_58664,A_67112,2,1.0986122886681098
A_50809,A_88887,2,1.0986122886681098
A_50809,A_77892,2,1.0986122886681098
A_378221,A_115057,2,1.0986122886681098
A_378221,A_99457,2,1.0986122886681098
A_52319,A_41218,2,1.0986122886681098
A_52319,A_73895,2,1.0986122886681098
A_41177,A_34181,2,1.0986122886681098
A_41177,A_38689,2,1.0986122886681098
A_41177,A_61567,2,1.0986122886681098
A_41177,A_67585,2,1.0986122886681098
A_41177,A_54806,2,1.0986122886681098
A_41177,A_65873,2,1.0986122886681098
A_41177,A_56579,2,1.0986122886681098
A_41177,A_68063,2,1.0986122886681098
A_41177,A_37851,2,1.0986122886681098
A_23419,A_115915,2,1.0986122886681098
A_23419,A_55699,2,1.0986122886681098
A_23419,A_113674,2,1.0986122886681098
A_23419,A_115938,2,1.0986122886681098
A_23419,A_5198,2,1.0986122886681098
A_23419,A_39757,2,1.0986122886681098
A_78033,A_72236,2,1.0986122886681098
A_78033,A_15832,2,1.0986122886681098
A_78033,A_77181,2,1.0986122886681098
A_78033,A_109844,2,1.0986122886681098
A_78033,A_96817,2,1.0986122886681098
A_78033,A_96051,3,1.3862943611198906
A_78033,A_96055,2,1.0986122886681098
A_78033,A_102071,3,1.3862943611198906
A_78033,A_71749,2,1.0986122886681098
A_78033,A_67578,2,1.0986122886681098
A_78033,A_108142,2,1.0986122886681098
A_78033,A_90602,2,1.0986122886681098
A_78033,A_85393,2,1.0986122886681098
A_71680,A_41352,2,1.0986122886681098
A_71680,A_16305,2,1.0986122886681098
A_71680,A_66920,3,1.3862943611198906
A_71680,A_96424,3,1.3862943611198906
A_105658,A_114118,2,1.0986122886681098
A_103169,A_95694,2,1.0986122886681098
A_72631,A_59328,2,1.0986122886681098
A_72631,A_85774,2,1.0986122886681098
A_72631,A_85773,2,1.0986122886681098
A_72631,A_61508,2,1.0986122886681098
A_16362,A_72550,2,1.0986122886681098
A_16362,A_107837,2,1.0986122886681098
A_16362,A_107836,2,1.0986122886681098
A_16362,A_111911,2,1.0986122886681098
A_16362,A_65303,3,1.3862943611198906
A_16362,A_1059,2,1.0986122886681098
A_16362,A_64092,2,1.0986122886681098
A_16362,A_63879,2,1.0986122886681098
A_16362,A_15250,2,1.0986122886681098
A_16362,A_107838,2,1.0986122886681098
A_16362,A_46694,3,1.3862943611198906
A_16362,A_97744,3,1.3862943611198906
A_89575,A_88798,2,1.0986122886681098
A_106488,A_106475,2,1.0986122886681098
A_106488,A_106468,2,1.0986122886681098
A_114451,A_96536,2,1.0986122886681098
A_114451,A_114450,2,1.0986122886681098
A_114451,A_114454,2,1.0986122886681098
A_114451,A_114429,2,1.0986122886681098
A_114451,A_114446,2,1.0986122886681098
A_114451,A_114445,2,1.0986122886681098
A_114451,A_114449,2,1.0986122886681098
A_114451,A_114428,2,1.0986122886681098
A_60041,A_68910,2,1.0986122886681098
A_60041,A_47898,2,1.0986122886681098
A_419929,A_421451,2,1.0986122886681098
A_419929,A_53441,2,1.0986122886681098
A_45352,A_45829,2,1.0986122886681098
A_40364,A_119132,4,1.6094379124341003
A_40364,A_114558,2,1.0986122886681098
A_40364,A_380052,2,1.0986122886681098
A_40364,A_115568,3,1.3862943611198906
A_40364,A_34441,2,1.0986122886681098
A_40364,A_380053,3,1.3862943611198906
A_40364,A_64076,2,1.0986122886681098
A_40364,A_44876,2,1.0986122886681098
A_40364,A_57342,2,1.0986122886681098
A_40364,A_63759,2,1.0986122886681098
A_40364,A_54033,2,1.0986122886681098
A_40364,A_114559,2,1.0986122886681098
A_40364,A_31313,5,1.791759469228055
A_40364,A_35489,2,1.0986122886681098
A_40364,A_63807,4,1.6094379124341003
A_40364,A_44355,3,1.3862943611198906
A_40364,A_60498,2,1.0986122886681098
A_40364,A_35179,3,1.3862943611198906
A_40364,A_114560,2,1.0986122886681098
A_40364,A_33058,3,1.3862943611198906
A_40364,A_101867,2,1.0986122886681098
A_40364,A_114568,5,1.791759469228055
A_40364,A_6919,4,1.6094379124341003
A_40364,A_42225,2,1.0986122886681098
A_40364,A_54135,2,1.0986122886681098
A_40364,A_380056,2,1.0986122886681098
A_40364,A_380051,3,1.3862943611198906
A_73781,A_73725,2,1.0986122886681098
A_73781,A_73775,2,1.0986122886681098
A_42451,A_50705,2,1.0986122886681098
A_42451,A_53586,2,1.0986122886681098
A_469216,A_102922,2,1.0986122886681098
A_425599,A_397546,2,1.0986122886681098
A_425599,A_421481,2,1.0986122886681098
A_425599,A_45273,2,1.0986122886681098
A_34868,A_95391,2,1.0986122886681098
A_34868,A_98247,2,1.0986122886681098
A_34868,A_89571,2,1.0986122886681098
A_34868,A_52125,2,1.0986122886681098
A_34868,A_14219,2,1.0986122886681098
A_73895,A_96116,2,1.0986122886681098
A_73895,A_16105,2,1.0986122886681098
A_73895,A_62330,2,1.0986122886681098
A_73895,A_75312,2,1.0986122886681098
A_73895,A_78257,2,1.0986122886681098
A_61215,A_118710,2,1.0986122886681098
A_61215,A_35879,5,1.791759469228055
A_61215,A_57653,2,1.0986122886681098
