id,x,y
A_64613,-417.3059387207031,70.7366943359375
A_65144,-416.7562561035156,70.11526489257812
A_473413,-80.37306213378906,-178.05931091308594
A_473414,-79.54103088378906,-177.8181915283203
A_449164,-79.29508972167969,-178.30621337890625
A_473417,-79.69345092773438,-178.1000518798828
A_32562,-79.96369934082031,-178.4671630859375
A_115753,-290.1521911621094,-205.23715209960938
A_449211,-292.43353271484375,-203.98426818847656
A_114456,-40.595272064208984,-234.55902099609375
A_39413,-80.34589385986328,-177.73550415039062
A_473412,-79.66343688964844,-177.4852294921875
A_473415,-80.37709045410156,-178.46194458007812
A_49107,77.93670654296875,-200.35072326660156
A_50869,83.2978515625,-198.38870239257812
A_473080,-80.02278137207031,-177.28651428222656
A_473419,-79.36265563964844,-177.97891235351562
A_68533,-173.04635620117188,-79.4344711303711
A_58286,-37.009952545166016,5.412150859832764
A_68695,-80.48931884765625,-178.54470825195312
A_59540,-73.92896270751953,-172.65634155273438
A_473416,-81.08654022216797,-178.27964782714844
A_62212,-444.714599609375,-13.668074607849121
A_473418,-79.93241882324219,-177.8333740234375
A_113710,-129.08518981933594,-245.95457458496094
A_64795,-80.15242004394531,-177.9222412109375
A_61680,-186.43878173828125,-107.02685546875
A_36547,89.13834381103516,-289.81817626953125
A_40299,-110.62562561035156,-68.19161224365234
A_9087,26.593664169311523,-131.44705200195312
A_51217,7.871236801147461,-133.67100524902344
A_68244,36.76601791381836,-112.79631042480469
A_55656,26.489669799804688,-124.22753143310547
A_56385,26.86446762084961,-124.66065979003906
A_56458,26.485769271850586,-124.82429504394531
A_63805,34.35300827026367,-119.70266723632812
A_66813,-28.331491470336914,63.27321243286133
A_31701,-11.552290916442871,-277.90216064453125
A_32512,21.648778915405273,-236.1155548095703
A_92403,-18.59604263305664,-231.88436889648438
A_33906,-14.701099395751953,-228.58770751953125
A_439049,39.89754867553711,-249.66819763183594
A_67459,43.10284423828125,-242.1776123046875
A_40298,40.066890716552734,-250.17881774902344
A_41754,39.817909240722656,-249.37168884277344
A_439043,40.517967224121094,-250.32679748535156
A_67765,-130.4229736328125,-291.112060546875
A_66603,39.84984588623047,-250.14208984375
A_45695,-132.13998413085938,-252.2505645751953
A_439044,39.9980583190918,-249.80755615234375
